time,text,post_url,target
2021-03-23 16:10:04,"10 people were killed on Monday by a gunman who opened fire at a grocery store in Boulder, Colorado. They were:

— Tralona Bartkowiak, 49
— Suzanne Fountain, 59
— Teri Leiker, 51
— Kevin Mahoney, 61
— Lynn Murray, 62
— Rikki Olds, 25
— Neven Stanisic, 23
— Denny Stong, 20
— Officer Eric Talley, 51
— Jody Waters, 65

NYTIMES.COM
Boulder Victims: A Police Officer, a Grocery Worker, an Instacart Driver",https://facebook.com/nytimes/posts/10152639271624999,sad
2021-03-23 15:35:06,"President Biden urged lawmakers to renew bans on assault rifles and high-capacity ammunition magazines. This “should not be a partisan issue,” he said. https://nyti.ms/3sgj8Ma

Photo by Anna Moneymaker for the New York Times",https://facebook.com/nytimes/posts/10152639237259999,sad
2021-03-23 15:25:06,"AstraZeneca’s latest blunder has further undercut the effort to sell people on one of the most potent and indispensable coronavirus vaccines, scientists say.

NYTIMES.COM
AstraZeneca’s Latest Stumble Again Clouds European Vaccinations",https://facebook.com/nytimes/posts/10152639230124999,sad
2021-03-23 14:55:06,"Evanston, Illinois, has proposed distributing $10 million in reparations for Black residents in the form of housing grants. It's a start, the city council member who helped design the plan said, but some residents say grants — rather than cash payments — could set the wrong precedent. https://nyti.ms/3vOdWBv",https://facebook.com/nytimes/posts/10152639205664999,others
2021-03-23 14:30:33,"10 people were killed on Monday by a gunman who opened fire at a grocery store in Boulder, Colorado. They included a police officer, a young grocery store worker and a retiree filling orders for Instacart. https://nyti.ms/3cfC5sY",https://facebook.com/nytimes/posts/10152639174164999,angry
2021-03-23 13:55:03,"“Cold? What cold?” asks our fashion critic, Vanessa Friedman, who writes that few global leaders embrace the staged photo shoot with “such creative, yet clichéd, fervor,” as Vladimir Putin of Russia. https://nyti.ms/3r8XDeQ",https://facebook.com/nytimes/posts/10152639135114999,others
2021-03-23 13:37:58,"Breaking News: President Biden urged lawmakers to renew bans on assault rifles and high-capacity ammunition magazines. This “should not be a partisan issue,” he said.

NYTIMES.COM
The president addresses the shooting in Boulder as he heads to Ohio.",https://facebook.com/nytimes/posts/10152639124754999,others
2021-03-23 13:11:02,"The U.S. attorney’s office for the Southern District of New York has, for decades, handled some of the nation’s most complex and politically sensitive investigations. Senator Chuck Schumer’s recommendation that Damian Williams be appointed would virtually ensure that the office will be led by a Black prosecutor for the first time. https://nyti.ms/398iEQx",https://facebook.com/nytimes/posts/10152639093339999,others
2021-03-23 03:25:03,"A Turkish driver was arrested on suspicion of trying to smuggle people to France from England after 16 people were found in his truck on Sunday. There were no deaths, but the case had echoes of a 2019 smuggling case in which 39 people from Vietnam died in a truck.

NYTIMES.COM
Police Find 16 People Hidden in a Truck in England",https://facebook.com/nytimes/posts/10152638759454999,sad
2021-03-23 00:40:07,"Justice Department officials have reviewed potential sedition charges against members of the Oath Keepers militia group who attacked the Capitol on Jan. 6, and they have been weighing whether to file them for weeks.

NYTIMES.COM
Justice Dept. Said to Be Weighing Sedition Charges Against Oath Keepers",https://facebook.com/nytimes/posts/10152638710119999,others
2021-03-22 23:55:08,"The deadly shooting in Boulder, Colorado, on Monday was the second mass shooting in the U.S. in less than a week. Before the Atlanta-area shootings last week, there had been no such killings since March 2020, according to the Violence Project.

NYTIMES.COM
First Atlanta, then Boulder: Two mass shootings in a week.",https://facebook.com/nytimes/posts/10152638691059999,sad
2021-03-22 23:40:03,A fossil dig in Tunisia highlights the way the next generation of paleontologists are trying to change scientific practices which exploited native peoples and their natural histories. Photo by Jose Luis Carballido/Agence France-Presse — Getty Images https://nyti.ms/31bCs0Y,https://facebook.com/nytimes/posts/10152638682649999,others
2021-03-22 21:05:10,"President Biden’s advisers are preparing to propose up to $3 trillion in spending on efforts to boost the economy, improve infrastructure, minimize carbon emissions and reduce inequality — paid for, in part, by tax increases on corporations and the rich.

NYTIMES.COM
Biden Team Preparing Up to $3 Trillion in New Spending for the Economy",https://facebook.com/nytimes/posts/10152638588514999,others
2021-03-22 19:55:01,"“Some people simply cannot get themselves to a vaccination site, so the challenge is getting the vaccine to them, where they live,” one doctor said. https://nyti.ms/3c9Ywj2",https://facebook.com/nytimes/posts/10152638556254999,others
2021-03-22 19:40:04,Andrew Yang’s candidacy for mayor of New York City is an opportunity for Asian-Americans to have representation at the highest level of city government at a time when they're increasingly under attack. https://nyti.ms/393ItRQ,https://facebook.com/nytimes/posts/10152638550024999,others
2021-03-22 18:40:10,"Ellen DeGeneres has faced a steep ratings decline, losing more than a million viewers since September, after reports of a toxic workplace at her show. It is a startling setback for one of daytime television’s most successful franchises. https://nyti.ms/3s89tXU",https://facebook.com/nytimes/posts/10152638518224999,others
2021-03-22 17:10:05,"The loss of more than a million viewers since September translates to a 43% decline for “The Ellen DeGeneres Show,"" representing a steeper drop than any of its competitors. https://nyti.ms/3scE8n0",https://facebook.com/nytimes/posts/10152638458349999,others
2021-03-22 16:10:06,"You’ll just need a few things from the pantry.

COOKING.NYTIMES.COM
Roasted Potatoes With Anchovies and Tuna Recipe",https://facebook.com/nytimes/posts/10152638431534999,others
2021-03-22 15:41:20,Violent protests erupted Sunday night in the British city of Bristol over a proposed police and crime bill that would create sweeping new restrictions on protests and grant broad new powers to the police. https://nyti.ms/2PfwBFl,https://facebook.com/nytimes/posts/10152638413564999,others
2021-03-22 12:40:04,"Canadian Pacific and Kansas City Southern announced plans to combine in a $29 billion deal that would create the first railroad network connecting the U.S., Mexico and Canada.

NYTIMES.COM
$29 Billion Railroad Merger to Connect U.S., Mexico and Canada",https://facebook.com/nytimes/posts/10152638284569999,others
2021-03-22 11:55:06,"In The New York Times Opinion Section

“In our scientific rush to develop, manufacture and deliver vaccines more rapidly than ever in history, countries around the world have failed to engage the public,” writes Heidi Larson, an anthropologist and expert on vaccine confidence.

NYTIMES.COM
Opinion | The AstraZeneca Vaccine Is Safe. How Can We Get People to Trust It?",https://facebook.com/nytimes/posts/10152638128959999,others
2021-03-22 10:25:07,"In The New York Times Opinion Section

“Georgia’s Asian oasis advertises a narrative familiar to countless immigrants: the promise of retaining one’s own cultural identity while seamlessly pursuing the American dream,” writes Jennifer Hope Choi, who has written about the Korean community in the American South. “The Atlanta shootings reveal a different narrative.”

NYTIMES.COM
Opinion | Georgia Promised Koreans the American Dream. They Got Something More Complicated.",https://facebook.com/nytimes/posts/10152638069789999,sad
2021-03-22 10:10:06,"Rep. Tom Reed, Republican of New York, apologized on Sunday to a woman who accused him of touching her inappropriately and said he would not run for any political office in 2022, including governor.

NYTIMES.COM
Tom Reed, Apologizing Over Groping Allegation, Says He Won’t Run in 2022",https://facebook.com/nytimes/posts/10152638062124999,others
2021-03-22 09:55:04,"Kent Taylor, the founder and chief executive of the Texas Roadhouse restaurant chain, died by suicide on Thursday after suffering “post-Covid-related symptoms, including severe tinnitus,” the company and his family said in a statement. He was 65.

NYTIMES.COM
Kent Taylor, Texas Roadhouse Founder and C.E.O., Dies at 65",https://facebook.com/nytimes/posts/10152638052559999,sad
2021-03-22 07:40:01,"A U.S. trial found AstraZeneca’s Covid-19 vaccine was 79% effective and completely prevented the worst outcomes from the disease while causing no serious side effects.
https://nyti.ms/3c6h5Vl",https://facebook.com/nytimes/posts/10152637985064999,others
2021-03-22 03:46:56,"Breaking News: A U.S. trial found AstraZeneca’s Covid-19 vaccine was 79% effective with no serious side effects. The company will seek emergency FDA authorization.

NYTIMES.COM
AstraZeneca’s Covid-19 Vaccine Found to Be 79% Effective in U.S. Study",https://facebook.com/nytimes/posts/10152637925009999,others
2021-03-22 03:25:03,"Violent protests broke out in the British city of Bristol over a proposed bill that would create sweeping new restrictions on protests and grant the police new powers. The “kill the bill” rally deteriorated into chaos as protesters attacked the police.

NYTIMES.COM
U.K. Police Bill Protesters Turn Violent at Bristol Rally",https://facebook.com/nytimes/posts/10152637922109999,sad
2021-03-22 01:20:10,"Behold, the war tuba.

NYTIMES.COM
Listen to Five of the World’s Newest, Wildest Instruments",https://facebook.com/nytimes/posts/10152637903764999,others
2021-03-21 22:44:06,"Officials in Miami Beach decided to extend an emergency curfew for up to three weeks. The move came one day after South Beach descended into chaos, with the police struggling to control overwhelming Spring Break crowds and making scores of arrests.

NYTIMES.COM
Miami Beach, Overwhelmed by Spring Break, Extends Emergency Curfew",https://facebook.com/nytimes/posts/10152637862419999,others
2021-03-21 19:20:08,"This hearty main dish needs nothing more than some lightly cooked greens to eat alongside.

COOKING.NYTIMES.COM
Cheesy Baked Polenta in Tomato Sauce Recipe",https://facebook.com/nytimes/posts/10152637762619999,others
2021-03-21 15:15:09,"“I said, ‘Oh, you mean the guy from ‘Space Jam’? That’s where I knew him from. Some people might have been like, ‘Oh my god, Charles Barkley.’ To me it was like, ‘Look at this amazing girl.'”

NYTIMES.COM
It Was an All-Star Weekend for the Bride and Groom",https://facebook.com/nytimes/posts/10152637634374999,others
2021-03-21 12:40:04,"Following former Zappos CEO Tony Hsieh's untimely death, his successor, Kedar Deshpande, faces the challenge of leading the shoe seller out of the pandemic, while also maintaining what his predecessor built.

NYTIMES.COM
After Tony Hsieh’s Shocking Death, Zappos Looks to Move Forward",https://facebook.com/nytimes/posts/10152637567274999,sad
2021-03-21 12:25:04,"A new generation of biologists is rewriting the standard explanation of how beauty evolves and the way we think about evolution itself. Listen to the narrated story on The Sunday Read and Audm.

NYTIMES.COM
The Sunday Read: ‘Beauty of the Beasts’",https://facebook.com/nytimes/posts/10152637560039999,others
2021-03-21 11:55:07,"Women in London are furious not just about the death of Sarah Everard, but about what they see as a heavy-handed and misogynist response from the police. Some are pushing to scrap a proposed bill that would grant broad new powers to law enforcement.

NYTIMES.COM
After Sarah Everard’s Killing, Women’s Groups Want Change, Not More Policing",https://facebook.com/nytimes/posts/10152637537774999,others
2021-03-21 10:55:07,"A New Jersey teacher says her school's administration told her to remove a reference to Donald Trump from a student’s shirt in a photo. She was suspended in 2017 after the edit ignited a national firestorm over free expression and political opinion.

NYTIMES.COM
$325,000 Settlement for Teacher Over Trump References Removed From Yearbook",https://facebook.com/nytimes/posts/10152637496884999,others
2021-03-21 10:25:04,"Step inside the confession booth of Jenna Wortham and Wesley Morris, two culture writers at The New York Times and co-hosts of the Still Processing podcast. On the season premiere, they confront one of the most offensive words in the English language. Listen to the full episode here: https://nyti.ms/3tBvEWT",https://facebook.com/nytimes/posts/10152637481454999,others
2021-03-21 00:25:08,"Last fall, when The New York Times Learning Network invited teenagers across the United States to tell us what living in a pandemic was like, we didn’t expect so many answers — nor did we expect those answers to take quite so many different forms.

NYTIMES.COM
We Asked Teens What Life Was Like in a Pandemic. They Had a Lot to Say.",https://facebook.com/nytimes/posts/10152637324124999,others
2021-03-20 21:25:04,"In The New York Times Opinion Section

""Europe’s vaccination debacle will almost surely end up causing thousands of unnecessary deaths,"" Paul Krugman writes.

NYTIMES.COM
Opinion | Vaccines: A Very European Disaster",https://facebook.com/nytimes/posts/10152637254849999,sad
2021-03-20 20:25:04,"""Watching a child talk about being abused, we are witnessing her integrating it into her sense of self. The trauma appears to move through her body and settle in. It’s like seeing a childhood extinguished,"" Amanda Hess writes on “Allen v. Farrow” in the New York Times Magazine.

NYTIMES.COM
What Does the Dylan Farrow Home Video Reveal?",https://facebook.com/nytimes/posts/10152637221729999,sad
2021-03-20 17:55:05,"In a retirement community north of Quebec City, the presence of 30-foot plastic palm trees, straw-covered umbrellas and a tiki bar make it almost feel as though one is in Florida.

Except for, you know, the snow and sub-zero temperatures.

NYTIMES.COM
Canadian Snowbirds Find Refuge in Their Mythical Miami",https://facebook.com/nytimes/posts/10152637143394999,others
2021-03-20 16:25:02,"Welcome to BookTok, where someone crying and throwing your book against a wall is actually a good thing.

NYTIMES.COM
How Crying on TikTok Sells Books",https://facebook.com/nytimes/posts/10152637050739999,others
2021-03-20 13:40:06,"On the season premiere of our Still Processing podcast, the co-hosts Jenna Wortham and Wesley Morris confront one of the most offensive words in the English language. Listen to the full episode here: https://nyti.ms/3eWStQz",https://facebook.com/nytimes/posts/10152636882039999,sad
2021-03-20 13:25:05,"A Vietnam veteran spent three years secretly living in a Philadelphia stadium. Now, he's telling his story.

NYTIMES.COM
Man Says He Lived in Philadelphia’s Veterans Stadium for Years",https://facebook.com/nytimes/posts/10152636869279999,others
2021-03-20 11:55:07,"When the pandemic hit, many would-be travelers received credits which may soon expire. Here’s what some major travel companies are offering in the way of flexibility.

NYTIMES.COM
Help! Will All My Travel Vouchers Expire Before I Can Use Them?",https://facebook.com/nytimes/posts/10152636831074999,sad
2021-03-20 10:25:05,"The promise of universal suffrage has animated Hong Kong's politics for decades. Beijing’s latest moves could finally extinguish that hope.

NYTIMES.COM
Hong Kong, Its Elections Upended, Reconsiders Its Dream of Democracy",https://facebook.com/nytimes/posts/10152636768369999,sad
2021-03-20 08:55:03,"Carlos Powell, a shoe salesman in New York, was better known to his YouTube fans as Brooklyn Fragrance Lover. A gifted smeller with an extensive perfume collection, he belonged to the passionate world of “fragheads.”

NYTIMES.COM
Chasing the Scent of a Brooklyn Fragrance Lover",https://facebook.com/nytimes/posts/10152636710294999,others
2021-03-20 01:25:08,"As they walked across the bridge connecting El Paso to Ciudad Juárez, it dawned on the migrants that everything they had risked on their journey — their lives, the well-being of their children, their life savings — was falling apart.

NYTIMES.COM
Images of Confusion, Then Anguish: Migrant Families Deported by Surprise",https://facebook.com/nytimes/posts/10152636582934999,sad
2021-03-20 00:20:07,"Lt. Col. Eleanor Taylor, one of the highest-profile women in Canada's army reserve, resigned after more than 26 years of service, writing a scathing email to military officials about the armed forces' toxic culture.

NYTIMES.COM
A Top Woman in Canada’s Military Issues a Stinging Rebuke of Its Culture",https://facebook.com/nytimes/posts/10152636562454999,sad
2021-03-19 19:55:05,"More than a quarter of members of Congress have yet to receive their coronavirus vaccine, though they've had access since December. There is no list of which lawmakers or their party, but several Republicans have publicly rejected getting the shots.

NYTIMES.COM
As Republicans Shun Vaccines, Congress Toils to Return to Normal",https://facebook.com/nytimes/posts/10152636401494999,angry
2021-03-19 19:25:07,"Democratic Representative Jimmy Gomez introduced a resolution to expel Representative Marjorie Taylor Greene from Congress, arguing that her past social media posts, including advocating Speaker Nancy Pelosi’s execution, disqualified her from serving.

NYTIMES.COM
With Disruption and Trolling, Greene Reflects G.O.P.’s Shift",https://facebook.com/nytimes/posts/10152636381729999,others
2021-03-19 19:05:02,"David Dobrik is well known on YouTube where he and a group called the Vlog Squad shared fast-paced comedic content. But an investigation detailing sexual assault allegations against a former Vlog Squad member led many viewers to re-evaluate Dobrik’s work.

NYTIMES.COM
David Dobrik Is Losing Advertisers and Fans",https://facebook.com/nytimes/posts/10152636371804999,others
2021-03-19 18:35:19,"Breaking News: “It’s been a year of living in fear for their lives.” President Biden and Vice President Harris condemned violence against Asian-Americans.

NYTIMES.COM
Biden condemns violence against Asian-Americans: ‘We have to speak out. We have to act.’",https://facebook.com/nytimes/posts/10152636354014999,others
2021-03-19 18:14:05,"No. 15-seeded Oral Roberts University stunned No. 2-seeded Ohio State Buckeyes in overtime, the first upset in the NCAA men’s tournament. Follow the latest.

NYTIMES.COM
N.C.A.A. Tournament Live: Oral Roberts Upsets Ohio State",https://facebook.com/nytimes/posts/10152636343979999,others
2021-03-19 16:25:04,"Six of the eight people killed in the Atlanta-area shootings were of Asian descent, and two were white. Seven were women. Here's what we know about them. https://nyti.ms/3lvpIf2",https://facebook.com/nytimes/posts/10152636277809999,others
2021-03-19 16:10:03,"There is a name for the suffering that isn't supported: disenfranchised grief. We've all experienced loss this past year, but many people feel they don't have the right to complain. But we need to give ourselves permission to mourn big and small losses. https://nyti.ms/3eVo0lU",https://facebook.com/nytimes/posts/10152636269384999,others
2021-03-19 15:55:04,"In New York City, nightclubs are still officially closed, and private gatherings have been limited to 10 people since November.

But the city’s underground dance scene never stopped partying.

NYTIMES.COM
How the Illegal Rave Scene Thrives During the Pandemic",https://facebook.com/nytimes/posts/10152636261989999,angry
2021-03-19 14:05:04,"The church where the Atlanta shooting suspect was an active member posted a statement on Friday calling the deadly attacks “the result of a sinful heart and depraved mind.”

NYTIMES.COM
The suspect’s church blames his ‘sinful heart and depraved mind.’",https://facebook.com/nytimes/posts/10152636187159999,angry
2021-03-19 13:40:06,"Chandro Tomar’s male relatives tried to forbid her trips to a shooting range. Now, the 89-year-old grandma is believed to be the oldest professional sharpshooter in the world, and she has dozens of medals to show for it. She’s a feminist icon in India. https://nyti.ms/3vRHRbY",https://facebook.com/nytimes/posts/10152636172024999,others
2021-03-19 13:25:04,The vaccinated 101-year-old Loyola-Chicago team chaplain will be allowed to cheer in person. Sister Jean became a celebrity during the basketball team's unexpected Final Four run in 2018. Loyola plays Georgia Tech in the NCAA first round today at 4 pm ET. https://nyti.ms/2OPZBUb,https://facebook.com/nytimes/posts/10152636157329999,others
2021-03-19 12:55:05,"“Forget pantsuit nation,” writes our chief fashion critic, Vanessa Friedman. “The Washington dress code is changing, one swearing-in at a time.”

Deb Haaland, the first Native American member of the cabinet, began her job as Secretary of the Interior in traditional Indigenous dress. https://nyti.ms/3c2VdKE",https://facebook.com/nytimes/posts/10152636132494999,others
2021-03-19 12:10:04,"A group of first-year Goldman Sachs analysts has made waves by assembling a presentation detailing how they worked an average of around 100 hours per work, with most saying that they considered themselves victims of workplace abuse. https://nyti.ms/3c3WoJL",https://facebook.com/nytimes/posts/10152636092834999,sad
2021-03-19 10:10:07,"An accident involving a Peloton treadmill has left a child dead, the company’s CEO announced. In a letter, the CEO said that the company had been aware of “a small handful” of other instances in which children were hurt.

NYTIMES.COM
Child Dies in Accident Involving Peloton Treadmill",https://facebook.com/nytimes/posts/10152636018034999,sad
2021-03-19 09:45:09,"The Los Angeles Police Department said that it had opened an investigation into a woman’s allegation that she had been sexually assaulted by the actor Armie Hammer.

NYTIMES.COM
Police Investigate Sexual Assault Allegation Against Armie Hammer",https://facebook.com/nytimes/posts/10152636005474999,sad
2021-03-19 08:55:04,"Many Asian-American women viewed Tuesday’s shooting rampage in Atlanta as a culmination of racialized misogyny, said Sung Yeon Choimorrow, the executive director of the National Asian Pacific American Women’s Forum. https://nyti.ms/3vI4mA6",https://facebook.com/nytimes/posts/10152635982434999,others
2021-03-19 08:25:06,"Getting a coronavirus vaccine means living in the right place — or knowing the right people.

Here’s a look at who can, and who can’t, access shots around the world.

NYTIMES.COM
Who Can and Can’t Get Vaccinated Right Now",https://facebook.com/nytimes/posts/10152635967664999,sad
2021-03-19 06:40:03,"Since the military seized power in a coup last month, Myanmar has come to a standstill. While demonstrators continue to face bullets, widespread strikes have grown into a potent weapon against the military.

https://nyti.ms/3tyt9oc",https://facebook.com/nytimes/posts/10152635923909999,sad
2021-03-19 05:53:05,"In Ethiopia, soldiers have the capital of the Tigray region in their grip. People are coming forward with accounts of massacres, sexual violence, ethnic cleansing and fears that starvation is being used as a war tactic.

NYTIMES.COM
Fear and Hostility Simmer as Ethiopia’s Military Keeps Hold on Tigray",https://facebook.com/nytimes/posts/10152635910449999,sad
2021-03-19 01:25:07,"The NFL signed new media deals worth over $100 billion, paving the way for team owners to add a 17th regular season game to the 2021 schedule.

NYTIMES.COM
N.F.L. Signs Media Deals Worth Over $100 Billion",https://facebook.com/nytimes/posts/10152635847509999,others
2021-03-19 00:10:07,"Amid fear, sadness and pain, the shootings in the Atlanta area have generated anger over the longstanding failure to address anti-Asian discrimination in the U.S.

NYTIMES.COM
After Georgia Attacks, Asian-Americans Demand Serious Action on Bias",https://facebook.com/nytimes/posts/10152635818819999,others
2021-03-18 23:25:03,"Several advocates said they had spent the last year combating the notion that hate and violence against Asian-Americans, and particularly Asian-American women, were something new. https://nyti.ms/3cLqY9V",https://facebook.com/nytimes/posts/10152635797109999,others
2021-03-18 22:10:05,"The stimulus package contains more than $31 billion for tribal governments and other federal programs to help Native populations, a record level of assistance intended to help strengthen health care and a variety of other services.

NYTIMES.COM
Tribal communities are set to receive a big infusion of aid from the stimulus bill.",https://facebook.com/nytimes/posts/10152635753274999,others
2021-03-18 21:56:08,"The Los Angeles Police Department said that it had opened an investigation into a woman’s allegation that she had been sexually assaulted by the actor Armie Hammer in 2017.

NYTIMES.COM
Police Investigate Sexual Assault Allegation Against Armie Hammer",https://facebook.com/nytimes/posts/10152635742414999,others
2021-03-18 21:40:02,"For many Asian-American women, the suggestion that the Georgia gunman was motivated by racism or sexism, not both, fails to recognize their reality: the two have always been inextricably intertwined. https://nyti.ms/3tAVyda",https://facebook.com/nytimes/posts/10152635729959999,others
2021-03-18 17:35:27,"Gov. Andrew Cuomo has sought to fend off calls for his resignation or impeachment after accusations of inappropriate behavior by leaning on support from Black leaders and elected officials who reliably backed him and twice helped him win re-election.

NYTIMES.COM
Battered by Scandal, Cuomo Leans on Black Leaders to Build His Defense",https://facebook.com/nytimes/posts/10152635546729999,others
2021-03-18 17:25:06,"Nearly half of all workers in California have claimed unemployment benefits during the pandemic, according to a new report. The data reveals stark inequities among those affected, with nearly 90% of Black workers doing so compared to 40% of white workers. https://nyti.ms/3eV1VUv",https://facebook.com/nytimes/posts/10152635538349999,sad
2021-03-18 15:25:01,"Nischelle Turner will become the first Black woman to host the nightly broadcast of “Entertainment Tonight” in the show’s 40-year history, CBS announced Thursday. “I didn’t know someone who looked like me could do this,” she said.
https://nyti.ms/3rV96zT",https://facebook.com/nytimes/posts/10152635435034999,others
2021-03-18 14:55:02,"Along with baking and jigsaw puzzles earlier in the pandemic, model trains are among the passions being rediscovered while people are cooped up indoors.

“It’s a little piece of a perfect world,” a model train hobbyist from Sweden said. https://nyti.ms/2NxMTsM",https://facebook.com/nytimes/posts/10152635415554999,others
2021-03-18 13:55:08,"This elegant, bright pasta dish comes together in about the same amount of time it takes to boil noodles.

COOKING.NYTIMES.COM
One-Pot Pasta With Ricotta and Lemon Recipe",https://facebook.com/nytimes/posts/10152635354529999,others
2021-03-18 13:40:04,"The Senate on Thursday confirmed Xavier Becerra, a son of Mexican immigrants who became a member of Congress and California’s attorney general, as President Biden’s secretary of health and human services. https://nyti.ms/30VubhH",https://facebook.com/nytimes/posts/10152635342369999,others
2021-03-18 13:25:06,"""I’m a college student, and I recently learned that my city is going to be opening up spots on the Health Department website for anyone to be vaccinated if there is a surplus of vaccines. We’re still in the first phase of vaccination, but if I were to look frequently at the vaccination website, I could in theory get an appointment.

Since I am a healthy, young person who is not an essential worker or at risk, should I wait to get vaccinated in hopes that someone at greater risk or more essential could take the spot? Or should I keep looking at that website and take the dose as soon as it appears? I’m not taking someone else’s spot, or am I?""

NYTIMES.COM
I’m Not Eligible for the Vaccine Yet. Can I Hunt for a Surplus Dose?",https://facebook.com/nytimes/posts/10152635321729999,others
2021-03-18 12:25:09,"New York City has never elected a woman as mayor. Several are running this year, and the scandal surrounding Gov. Andrew Cuomo could help pave the way for a political first.

NYTIMES.COM
Will Cuomo’s Scandals Pave the Way for New York’s First Female Mayor?",https://facebook.com/nytimes/posts/10152635280514999,others
2021-03-18 12:10:04,"The suspect in the deadly shootings at Atlanta-area massage parlors could face hate-crimes charges if prosecutors find he was motivated by racism or misogyny. Georgia passed a new hate-crimes law just last year after the killing of Ahmaud Arbery.

NYTIMES.COM
Georgia added a hate-crimes law last year after the death of Ahmaud Arbery.",https://facebook.com/nytimes/posts/10152635269354999,others
2021-03-18 12:00:09,"Today's Great Read:

Meat will be taken off the menu for 29,000 elementary school children in Lyon, France, the city's mayor announced last month. ""The reaction has been quite astonishing,” he said.

https://nyti.ms/3vGJCIE",https://facebook.com/nytimes/posts/10152635263699999,others
2021-03-18 11:44:48,"Breaking News: The Biden administration is quietly pressing Mexico to curb migrants coming to the U.S., Mexican officials said, a move echoing Trump-era policy.

NYTIMES.COM
Biden Urges Mexico to Do More to Stop Migration",https://facebook.com/nytimes/posts/10152635253054999,others
2021-03-18 11:05:05,"Six of the people killed on Tuesday at Atlanta-area massage parlors were of Asian descent and two were white. Seven were women.

Here’s what we know so far about the victims.

NYTIMES.COM
What we know so far about the victims of the shooting spree.",https://facebook.com/nytimes/posts/10152635199224999,sad
2021-03-18 10:55:04,"“It’s only going to get better, the more images that Clearview is able to scrape.” The facial-recognition software has a database of three billion images. The Army, Air Force, ICE and 3,100 law-enforcement agencies have used it. And a notorious conservative provocateur claims to be a co-founder.

NYTIMES.COM
What Happens When Our Faces Are Tracked Everywhere We Go?",https://facebook.com/nytimes/posts/10152635188864999,angry
2021-03-18 10:25:03,"The man charged with killing eight people at Atlanta-area massage parlors on Tuesday was treated for what he described as a sex addiction and regularly went to massage parlors for sex, one of his former roommates at a halfway house said.

NYTIMES.COM
The Atlanta shootings suspect sought treatment for sex addiction, a former roommate at a halfway house says.",https://facebook.com/nytimes/posts/10152635158459999,angry
2021-03-18 07:25:04,"Think of an iconic American historical figure or event, and there’s a chance that Ken Burns has made or is currently making a documentary about it. The New York Times Magazine interviews the prolific documentarian.

NYTIMES.COM
Ken Burns Still Has Faith in a Shared American Story",https://facebook.com/nytimes/posts/10152635041669999,others
2021-03-18 03:25:06,"The European Medicines Agency seems likely to pronounce the AstraZeneca coronavirus vaccine safe. But many Europeans have been shaken by the back-and-forth.

NYTIMES.COM
Trust in AstraZeneca Vaccine Is Shaken in Europe",https://facebook.com/nytimes/posts/10152634971284999,sad
2021-03-18 00:55:06,"About 200 people held a vigil in Queens, New York, for the eight people, six of them women of Asian descent, who were killed in shootings at Atlanta-area spas, and for victims of anti-Asian violence.

""Stop the hate,"" a crowd chanted.

NYTIMES.COM
Vigil in New York honors victims of Atlanta shooting and anti-Asian violence.",https://facebook.com/nytimes/posts/10152634920169999,others
2021-03-18 00:10:04,"""I was born with a male body, but I was matching a woman’s mind with soul."" Tashnuva Anan Shishir has become Bangladesh's first transgender news anchor. Her moment came after a decades-long quest for acceptance, paved with “immeasurable pain."" https://nyti.ms/38Rsh6a",https://facebook.com/nytimes/posts/10152634902844999,others
2021-03-17 23:25:06,"The first shipment of Covid-19 vaccines from the global vaccine sharing initiative Covax came in on Wednesday, paving the way for Palestinian authorities to start inoculating residents on a wider scale.

NYTIMES.COM
West Bank and Gaza get their first big shipment from a global vaccine-sharing program.",https://facebook.com/nytimes/posts/10152634879884999,others
2021-03-17 23:10:08,"A new intelligence report delivered to Congress by the Biden administration warned about the rising threat of militias and white supremacists, adding urgency to calls for more resources to fight the growing problem of homegrown extremism in the U.S.

NYTIMES.COM
New Report Warns of Rising Threat of Domestic Terrorism",https://facebook.com/nytimes/posts/10152634868984999,angry
2021-03-17 22:40:11,"President Biden answered “I do” when asked if he thought that President Vladimir Putin of Russia was “a killer,” and said Moscow would pay a price for meddling in U.S. elections.

NYTIMES.COM
Biden says Putin ‘will pay a price’ for meddling in U.S. elections.",https://facebook.com/nytimes/posts/10152634842774999,others
2021-03-17 21:40:11,"A gunman’s rampage that killed eight people, including six women of Asian descent, in the Atlanta area this week set off a new wave of fear and outrage among Asian-Americans, coming in a year of anti-Asian violence across the U.S.

NYTIMES.COM
Suspect in Atlanta Spa Attacks Is Charged With 8 Counts of Murder",https://facebook.com/nytimes/posts/10152634790094999,angry
2021-03-17 21:10:05,"For supporters of the nearly-century-old Equal Rights Amendment, the pandemic and the economic crisis have highlighted just how vulnerable American women are without explicit legal protections. Lawmakers pushing for the ERA are trying to seize the moment. https://nyti.ms/3r1CNOh",https://facebook.com/nytimes/posts/10152634767704999,others
2021-03-17 19:10:03,"The most-viewed posts on our social media accounts tell the story of what our readers cooked this past year.

NYTIMES.COM
Our 21 Most Popular Recipes on Instagram",https://facebook.com/nytimes/posts/10152634700719999,others
2021-03-17 17:25:10,"Stimulus money is hitting Americans' bank accounts today, though some financial institutions chose to make cash available before it arrived from the government.

Here's how to know how much you might receive, and where to track your payment.

NYTIMES.COM
What Is in the Stimulus Bill: $1,400 Checks, Expanded Unemployment and Tax Rebates",https://facebook.com/nytimes/posts/10152634644564999,others
