,post_url,text,label
6835,https://facebook.com/nytimes/posts/10151837258659999,fda accused major canadian drug distributor selling unapproved mislabeled medicine unsuspecting american say canadian company canarx sell unsafe medicine buyer,angry
5097,https://facebook.com/nytimes/posts/10152216795084999,joe biden strong showing super tuesday politics reporter alex burn explains pair key endorsement week helped good night watch full video happened super tuesday,others
7727,https://facebook.com/nytimes/posts/10151623570634999,breaking news least people killed shooting office capital gazette newspaper maryland authority said five people killed shooting capital gazette newspaper annapolis,sad
2555,https://facebook.com/nytimes/posts/10152772377039999,new york time opinion section need organized grass root action unseat insurrectionist ally office overturn structural work white supremacy like voter suppression law abolish institutional architecture war terror threatens even american life freedom empty declaration finality way truly end era spencer ackerman writes guest essay opinion sept gave u jan,others
2854,https://facebook.com/nytimes/posts/10152707845999999,harvey weinstein transferred california made name movie producer face rape sexual assault charge new york judge ruled tuesday decision end month delay weinstein lawyer harvey weinstein extradited los angeles face rape charge,others
3686,https://facebook.com/nytimes/posts/10152542028944999,president elect joe biden nominate pete buttigieg lead department transportation confirmed senate buttigieg first openly gay person serve cabinet secretary,others
2197,https://facebook.com/nytimes/posts/10152832018604999,many new york city hotel sat empty pandemic homelessness continued rise generation chance convert struggling hotel affordable housing none converted happened,others
6241,https://facebook.com/nytimes/posts/10151931456659999,dia art foundation new show signal profound transformation current director dia diversifies staying true root,others
3448,https://facebook.com/nytimes/posts/10152620346619999,make delicious recipe sheet pan sheet pan everything,others
7075,https://facebook.com/nytimes/posts/10151778799179999,breaking news sentencing michael flynn president donald trump ex national security adviser delayed judge expressed disgust conduct judge postpones sentencing michael flynn harshly rebuking,others
679,https://facebook.com/nytimes/posts/10152878391364999,kharkiv ukraine second largest city major target russia closer russia large ukrainian city kharkiv key role kremlin version history president vladimir putin view ukraine part russia kharkiv ukraine second largest city major target russia,sad
5592,https://facebook.com/nytimes/posts/10152107366924999,lisa page former fbi lawyer frequent target president trump since text message criticizing campaign became public broken silence nearly year interview daily beast lisa page ex lawyer whose text criticized trump break silence,others
8529,https://facebook.com/nytimes/posts/10151503191984999,solving new york time crossword puzzle wordplay columnist deb amlen assistant puzzle editor sam ezersky hint encouragement put guess comment,others
5580,https://facebook.com/nytimes/posts/10152108296149999,personal injury lawyer houston waging legal crusade facebook tech company accusing facilitating sex trafficking minor sex trafficking via facebook set lawyer novel crusade,others
6326,https://facebook.com/nytimes/posts/10151926188369999,life billy elliot revisit boy shared tony award one magical night year ago shared tony billy elliot encore,others
934,https://facebook.com/nytimes/posts/10152875977839999,one person killed five others wounded shooting saturday night protest portland oregon killing police officer shooting portland protest police violence leaf dead,sad
7976,https://facebook.com/nytimes/posts/10151609795679999,desperate asylum seeker central america many child camped mexican soil wait admitted border discouraging new message asylum seeker wait,sad
1698,https://facebook.com/nytimes/posts/10152868633949999,original ending fight club restored popular chinese streaming platform last month viewer noticed replaced pro government message promoting law order fight club ending restored china censorship outcry,others
7008,https://facebook.com/nytimes/posts/10151783524539999,arizona new york utah among state paying federal government keep national park service property clean open government shutdown frustrated shutdown state spend keep national park open,others
7686,https://facebook.com/nytimes/posts/243502416367680,senator daughter meghan mccain former president barack obama george bush among made eulogy john mccain memorial service saturday read,others
3533,https://facebook.com/nytimes/posts/10152551892789999,year old woman nursing home germany became country first recipient pfizer vaccine saturday day ahead eu planned immunization campaign effort vaccinate million people across nation vaccination set begin sunday place jumped gun,others
1713,https://facebook.com/nytimes/posts/10152868543374999,hundred resistance committee sudan convening regularly organize protest demand government led civilian committed nonviolence make point meeting open tea shop tree rejecting closed room negotiation male centered leadership defined sudanese politics decade democracy life grass root movement taking sudan general,others
6627,https://facebook.com/nytimes/posts/10151850444204999,golf meeting activity rare visit church president trump could tweeted weak die seeking clue behind trump weekend twitter barrage,angry
4643,https://facebook.com/nytimes/posts/10152352020334999,brooklyn lawyer arrested last week accused throwing molotov cocktail empty police patrol car lawyer anti police protest molotov cocktail attack,angry
4480,https://facebook.com/nytimes/posts/10152366145914999,prosecutor said wrong minute described long police officer pinned george floyd ground activist said precise time irrelevant bottom line long enough kill long enough execute minute second became symbol george floyd death exact time le clear,sad
1733,https://facebook.com/nytimes/posts/10152868391709999,connecticut allow student staff member stop wearing mask school later feb decision came move new jersey official monday lift state mask mandate school connecticut join deciding time end school mask mandate,others
7114,https://facebook.com/nytimes/posts/10151776554949999,lawyer side previous affordable care act battle say reasoning behind recent ruling striking badly flawed health law could hard knock despite judge ruling,others
6694,https://facebook.com/nytimes/posts/10151845784859999,englishman scottish man irishman walk bar englishman want leave everyone leave joke also way lot people northern ireland feel brexit read,others
8231,https://facebook.com/nytimes/posts/10151527768844999,black boy raised america even wealthiest family living well neighborhood still earn le adulthood white boy similar background according sweeping new study traced life million child,sad
6028,https://facebook.com/nytimes/posts/10152006831144999,third seeded roger federer open lost grigor dimitrov ranked set quarterfinal open live update grigor dimitrov upset roger federer,others
7785,https://facebook.com/nytimes/posts/10151620711389999,every team path next round except none world cup team advance round,others
6372,https://facebook.com/nytimes/posts/10151922160219999,trump administration said would begin restricting canceling english instruction well math civics class legal aid playground recreation migrant child housed government shelter migrant child may lose school sport legal aid shelter swell,angry
5514,https://facebook.com/nytimes/posts/10152113273674999,group biology teacher across testing idea race discussed science classroom aiming confront rising concern genetic misconception playing divisive american attitude race biology class reduce racism,others
3068,https://facebook.com/nytimes/posts/10152640195879999,intimate portrait yet black hole according international team radio astronomer image messier black hole billion time massive sun show first time look polarized light,others
2161,https://facebook.com/nytimes/posts/10152833269119999,president biden announcement send official winter olympics beijing could lend support politician country also called government boycott game many country follow boycott beijing olympics,others
5496,https://facebook.com/nytimes/posts/10152114784204999,least people died several others missing volcano small island new zealand east coast erupted sending plume smoke ash foot sky least dead others missing volcano erupts new zealand island,sad
504,https://facebook.com/nytimes/posts/10152880604584999,hell show weapon video uploaded social medium verified new york time show ukrainian citizen confronting russian soldier invaded country video show ukrainian confronting russian troop,others
1219,https://facebook.com/nytimes/posts/10152873163644999,moscow correspondent andrew kramer reporting kyiv ukrainian border since november speaking soldier civilian diplomat share conflict look like ground reporting ground ukraine,others
530,https://facebook.com/nytimes/posts/10152880258769999,review substantial sample judge ketanji brown jackson roughly judicial opinion suggests would liberal member court hope replace justice stephen breyer would make reliable member would continue three member liberal minority court dominated six conservative justice judge jackson ruling detailed methodical leaning left,others
2176,https://facebook.com/nytimes/posts/10152832802889999,cattle bellowed fear chest deep icy water near record flooding washington state demolished home damaged equipment jordan baumgardner run milk cow said sound still haunt,others
1467,https://facebook.com/nytimes/posts/10152870671489999,great mocktail element great cocktail minus booze wirecutter favorite non alcoholic drink detailed tasting note help find like,others
4908,https://facebook.com/nytimes/posts/10152233040384999,prime minister boris johnson urged briton stop going pub club restaurant even european nation closing border issuing strict stay home order britain stiffens response coronavirus somewhat,others
2435,https://facebook.com/nytimes/posts/10152777850039999,pennsylvania republican moved seek personal information every voter state part partisan review election result rubber stamping dozen subpoena driver license number partial social security number republican seek pennsylvania voter personal information try review result,angry
6771,https://facebook.com/nytimes/posts/10151840700589999,stroke devastating younger patient older one risk factor vary significantly group stroke happen young luke perry,sad
6179,https://facebook.com/nytimes/posts/10151937228064999,full stadium sold hotel buzzing restaurant every french host city want piece excitement following soccer woman fifa world cup team might world cup best team definitely best draw,others
6240,https://facebook.com/nytimes/posts/10151927005594999,explains large variation individual metabolism new study documented first time substantial surprising variation well participant processed fat carbohydrate even among identical twin diet one scientist stalk dream personalized nutrition,others
3136,https://facebook.com/nytimes/posts/10152636381729999,democratic representative jimmy gomez introduced resolution expel representative marjorie taylor greene congress arguing past social medium post including advocating speaker nancy pelosi execution disqualified serving disruption trolling greene reflects shift,others
7921,https://facebook.com/nytimes/posts/10151612160664999,professor hawking ash interred westminster abbey alongside monarch scientist poet year abbey filling stephen hawking enters britain valhalla space tight,others
5264,https://facebook.com/nytimes/posts/10152132781479999,kazu hiro known prosthetics work planet ape curious case benjamin button oscar makeup darkest hour said bombshell hardest film done date lash lash lash took give bombshell woman fox look,others
8313,https://facebook.com/nytimes/posts/10151516999199999,tell alligator crocodile dad joke enthusiast answer see one later newly discovered difference alligator crocodile,others
1502,https://facebook.com/nytimes/posts/10152870346434999,shonda rhimes turned absorbing real life story serial scammer anna sorokin aka anna delvey netflix drama inventing anna stretched heavily padded critic writes inventing anna review soho scammer explained length,others
895,https://facebook.com/nytimes/posts/10152876283884999,bernie madoff sister sondra wiener husband found dead thursday home florida authority said apparent murder suicide bernie madoff sister husband found dead florida,others
8559,https://facebook.com/nytimes/posts/10151500979199999,take long imagine useful creepy possibility camera decipher world sublime scary future camera brain,others
6719,https://facebook.com/nytimes/posts/10151844699774999,new york time opinion section cartoon tell story infectious disease named measles new york time opinion section march measles polio set adventure infect someone considers measles eradicated united state polio teach measles several logical fallacy prevent many people taking vaccine always hope going viral,others
3217,https://facebook.com/nytimes/posts/10152633289854999,facebook agreed pay rupert murdoch news corp journalism content australia deal come month facebook temporarily blocked news link inside country legislation pressing digital giant compensate publisher facebook agrees pay murdoch australia news content,angry
593,https://facebook.com/nytimes/posts/10152879403764999,russia confirmed troop taken control former chernobyl nuclear plant russia defense ministry said working guard ensure facility safety contradicting ukrainian claim personnel held hostage russia confirms control former chernobyl nuclear plant,angry
2441,https://facebook.com/nytimes/posts/10152777458049999,across night warming faster day climate change effect amplified city many become urbanized new york time reader shared experience unusually hot summer join conversation,others
8548,https://facebook.com/nytimes/posts/1987821781435334,american want gun control happen,sad
6154,https://facebook.com/nytimes/posts/10151938972394999,become known preston model local government across britain begun directing government spending toward local business aiming keep money community rather sending away global bank austerity ravaged community also spurred reinvention,others
2014,https://facebook.com/nytimes/posts/10152837643929999,breaking news house recommended criminal contempt charge mark meadow donald trump ex chief staff stonewalling jan inquiry house seek contempt charge meadow jan inquiry,others
5243,https://facebook.com/nytimes/posts/10152134090404999,new york time opinion section many men wanted give chance think meant still way go considering kind narrative woman deserving thoughtful attention kristy eldredge writes little woman opinion men dismissing little woman surprise,others
3931,https://facebook.com/nytimes/posts/10152461556224999,president trump held news conference new york time published investigation revealed paid federal income tax year presidency irs treat well said treat like tea party trump hold news conference investigation reveals new detail personal finance,others
777,https://facebook.com/nytimes/posts/10152877405094999,protester opposed new zealand covid vaccine mandate third week encampment wellington erecting tent illegally parking vehicle starting communal kitchen toilet recent day demonstration grown violent new zealand protest echo canada dig turn ugly,angry
5733,https://facebook.com/nytimes/posts/10152025820019999,breaking news president donald trump confirmed delayed aid ukraine call pressed leader investigate joe biden blamed europe trump blame europe delay ukraine aid,angry
8507,https://facebook.com/nytimes/posts/10151504308644999,day can not serious tennis tantrum may numbered tennis move toward taking human element line call,others
1023,https://facebook.com/nytimes/posts/10152875095509999,hundred police moved arrest protester ottawa friday hoping end week gridlock anticipation grew demonstrator heard report police cruiser amassing nearby going corral u one man said read latest,others
8142,https://facebook.com/nytimes/posts/10151599514814999,master would help slave count calorie save trap emotional eating according woman group slave told act care master perhaps bringing coffee slave might told abstain orgasm ostensibly heal negative sexual pattern sex cult preached empowerment,angry
8214,https://facebook.com/nytimes/posts/10151524992379999,meet chad veach preacher started congregation west hollywood nightclub get tattoo justin bieber preacher would happy share bowl,others
6992,https://facebook.com/nytimes/posts/10151784503894999,colin brady became first person cross antarctica alone unassisted unaided wind final leg grueling hour burst colin brady completes antarctica traverse final hour push,others
6558,https://facebook.com/nytimes/posts/10151854406909999,living version parent american dream thought family modern,others
8025,https://facebook.com/nytimes/posts/10151606869084999,found strange liberation submitting dan first step wanted domination needed lazy sunday walk park via new york time modern love wanted dominated quite like,others
8163,https://facebook.com/nytimes/posts/10151598431344999,breaking news white house said would proceed tariff tough measure china adding pressure beijing trade talk continue white house move ahead tough trade measure china,others
4697,https://facebook.com/nytimes/posts/10152346112194999,story terrorist attack also violence entrenched injustice new york time book critic parul sehgal review burning megha majumdar terrorist attack spark plot megha majumdar powerful debut novel,others
2877,https://facebook.com/nytimes/posts/10152706740859999,little something special wasabi owner handler david fitzpatrick said next westminster dog show winner big meal filet mignon champagne,others
8421,https://facebook.com/nytimes/posts/10151510182844999,small australia town always strong sense community nuclear waste site proposed farming town divided want nuclear site brings job,sad
1306,https://facebook.com/nytimes/posts/10152872199659999,breaking news israel prime minister arrived bahrain historic first highlight strengthening tie israel arab government israeli leader make historic visit bahrain deepening new tie,others
2576,https://facebook.com/nytimes/posts/10152771309059999,new yorkers simply going daily life routinely encounter post digital surveillance tool like facial recognition software license plate reader mobile ray van see car door surveillance drone hover mass demonstration protester say questioned antiterrorism officer march using post tool everyday new yorkers,angry
3282,https://facebook.com/nytimes/posts/10152630062214999,one pan meal good cup coffee beer breakfast lunch dinner material cooking huevos rotos broken egg recipe,others
5857,https://facebook.com/nytimes/posts/10152018149244999,new york time opinion section last time marina korneeva heard home requisitioned army used improvised morgue writes alisa sopova opinion fish tap water woman uterus fall,sad
6282,https://facebook.com/nytimes/posts/10151928761094999,bloated democratic primary field aggrieved available aggressively thirsty week worth pent frustration beginning trickle public arena hunger game situation candidate struggle heard grumbling get louder,others
5550,https://facebook.com/nytimes/posts/10152110906869999,federal prosecutor say rapper tekashi helpful giving extraordinary testimony former associate deserves lenient sentence racketeering conspiracy charge september stint government witness led hip hop fan rapper call snitch fraud tekashi called snitch rapper praised prosecutor,others
160,https://facebook.com/nytimes/posts/10152883771554999,roman abramovich russian oligarch whose vast fortune transformed chelsea global soccer powerhouse confirmed wednesday actively seeking sell team,others
4772,https://facebook.com/nytimes/posts/10152338290089999,correspondent needed letter time diplomatic note embassy national press card certificate virus free cross european border people noticed even pandemic reporter journey across resuscitating oddly changed europe,others
3286,https://facebook.com/nytimes/posts/10152629884234999,watch live president biden speaks eastern expected say life could return kind normal fourth july live update speech biden call state open vaccine access adult may,others
3419,https://facebook.com/nytimes/posts/10152622134179999,aretha franklin estate reached deal irs pay million dollar federal income tax singer owed life resolving major financial issue hanging estate since death aretha franklin estate sign tentative deal back tax owed,others
5352,https://facebook.com/nytimes/posts/10152125217869999,love hate andrew lloyd webber cat one popular musical time new movie adaptation come catch year history cat know see,others
249,https://facebook.com/nytimes/posts/10152883191294999,beto rourke easily democratic primary governor tuesday likely face gov greg abbott two term republican incumbent november beto rourke snag democratic nomination texas governor,others
3969,https://facebook.com/nytimes/posts/10152458618939999,updated christopher andre vialva executed thursday seventh federal inmate first black man put death since attorney general william barr announced resumption federal execution last year executes inmate murdered two youth minister,sad
4492,https://facebook.com/nytimes/posts/10152365592574999,stuck far new album rough rowdy way summing taunt equal part death haunted cantankerous jon pareles review bob dylan rough rowdy way critic pick bob dylan still bristle rough rowdy way,others
4290,https://facebook.com/nytimes/posts/10152438231714999,new york city delaying start school year day part deal avert teacher strike prepare person class city million child person class sept new york city push back start school ready person class,others
1122,https://facebook.com/nytimes/posts/10152874057849999,kuwait constitutional court overturned law authority used prosecute transgender people saying statute violated kuwaiti right personal freedom activist hailed ruling landmark transgender right middle east kuwait overturn law used prosecute transgender people,others
3501,https://facebook.com/nytimes/posts/10152554210379999,first patient britain receive coronavirus vaccine received second jab tuesday making first publicly known person fully vaccinated virus outside clinical trial grandmother first get vaccine britain get second dose,others
8377,https://facebook.com/nytimes/posts/10151515151104999,stormy daniel recently interviewed minute stephen colbert eager offer take controversy stephen colbert asks trump scared stormy daniel,others
5181,https://facebook.com/nytimes/posts/10152209965054999,facebook google twitter others banded together threatened leave pakistan million internet user digital darkness facebook google twitter rebel pakistan censorship rule,others
5801,https://facebook.com/nytimes/posts/10152022295434999,youth climate protest new york city million public school student excused class many rallying near city hall year old climate activist greta thunberg scheduled speak near end friday nyc demonstration climate strike crowd gather greta thunberg speak,others
1237,https://facebook.com/nytimes/posts/10152872903424999,found word spelled seven letter many make forget word must include center letter,others
8600,https://facebook.com/nytimes/posts/1985638724986973,next read placard glass display case seoul gwacheon ice rink next generation korean speedskater take ice day dreaming bringing home medal country popular winter sport,others
2827,https://facebook.com/nytimes/posts/10152708607929999,one hundred fifty year freed people south first petitioned government basic medical care united state remains high income country world care guaranteed every citizen united state racial health disparity proved foundational democracy never period american history health black equal white evelynn hammonds historian science harvard university say disparity built system original project published new york time magazine america universal health care one word race,sad
1124,https://facebook.com/nytimes/posts/10152874036274999,canada new olympic champion woman ice hockey canadian beat gold medal game beijing reclaiming olympic crown american earned four year ago,others
2604,https://facebook.com/nytimes/posts/10152770230529999,one year old twin girl conjoined back head seen first time separated surgery lasted hour first kind israel,others
5342,https://facebook.com/nytimes/posts/10152126373379999,might setting office message backing away keyboard winter holiday set many scientist found working straight season winter break publish perish,sad
3723,https://facebook.com/nytimes/posts/10152539703694999,german forced strict lockdown christmas week milder restriction public life failed slow spread coronavirus germany lock ahead christmas coronavirus death rise,sad
5189,https://facebook.com/nytimes/posts/10152209296854999,year old passageway used british monarch rediscovered inside parliament building revealing piece history thought permanently covered world war ii secret passage dating found inside parliament,others
7461,https://facebook.com/nytimes/posts/466247233888623,game throne stormed th primetime emmy award winning best drama third time past year best moment show read complete list winner,others
558,https://facebook.com/nytimes/posts/10152879823284999,judge ketanji brown jackson nominated friday president biden supreme court paid homage remark judge constance baker motley first black woman ever appointed federal judge read,others
7875,https://facebook.com/nytimes/posts/10151615374609999,president donald trump blamed democrat administration practice taking child parent border one top aide stephen miller claiming credit listen daily separating migrant family became policy,angry
1232,https://facebook.com/nytimes/posts/10152872989974999,owner islamic boarding school indonesia convicted tuesday raping underage student fathering nine child victim sentenced life prison indonesian teacher sentenced life yearslong child abuse,angry
3865,https://facebook.com/nytimes/posts/10152530724954999,election official across threatened email call letter part poisonous fallout election president trump constantly stoked baseless claim fraud threat terrorizing election worker,angry
6709,https://facebook.com/nytimes/posts/10151844956424999,lawrence ferlinghetti san francisco de facto poet laureate decade book critic dwight garner chatted ferlinghetti ahead th birthday took tour old school san francisco emphasis beat legacy lawrence ferlinghetti enduring san francisco,others
3550,https://facebook.com/nytimes/posts/10152550626224999,many respect brexit already four half year date writes mark lander vision agile independent britain effective sale pitch president trump populist began erecting barrier trade brexit finally done already seems date,others
6637,https://facebook.com/nytimes/posts/10151849482709999,owner madrid bar festooned spanish flag frequented xenophobes fact chinese irony lost regular bar spain radical right run chinese immigrant,others
5896,https://facebook.com/nytimes/posts/10152014731419999,back forth health care illustrated division democratic party approach best honor barack obama legacy attack biden debate highlight divide obama legacy,others
6014,https://facebook.com/nytimes/posts/10152007339589999,breaking news british lawmaker voted favor bill avert deal brexit second rebuke prime minister boris johnson day opposition lawmaker plan turn heat boris johnson,others
4614,https://facebook.com/nytimes/posts/10152354255069999,choir linked several outbreak coronavirus scientist doctor risk singing together clear safe sing together,sad
5363,https://facebook.com/nytimes/posts/10152124199769999,enough time money man meet impossible standard hollywood kumail nanjiani noted sharing photo visibly stronger instagram twilight schlubs,others
1267,https://facebook.com/nytimes/posts/10152872548509999,new york city fired city worker friday failing comply vaccine mandate figure represent le city work force city worker received least one dose coronavirus vaccine fire worker le percent city employee vaccine mandate,others
2690,https://facebook.com/nytimes/posts/10152714435504999,extraordinary event musical history wesley morris writes harlem cultural festival subject new documentary mind blowing moment american history summer soul review harlem music festival stuns,others
1290,https://facebook.com/nytimes/posts/10152872324889999,royal canadian mounted police said arrested people seized cache weapon including long gun handgun machete body armor large quantity ammunition magazine linked protester border crossing alberta alberta police arrest protester seize cache weapon near border,angry
7573,https://facebook.com/nytimes/posts/10151684975934999,new york time opinion section former tennis champion martina navratilova writes serena williams naomi osaka open final can not measure think also able get away opinion martina navratilova serena got wrong,others
5251,https://facebook.com/nytimes/posts/10152133637709999,saw death striking number woman broken glass ceiling law science music business like famous died year left indelible legacy year notable death world woman shattered ceiling,sad
5597,https://facebook.com/nytimes/posts/10152107096869999,shelley morrison portrayal maid stood socialite bos grace made fan favorite shelley greatest pride actress playing indomitable rosario comedy series furthered cause social equity fairness lgtbq people husband said shelley morrison grace actress dy,sad
8225,https://facebook.com/nytimes/posts/10151527899374999,internal document show uber self driving car project living expectation well fatal crash tempe arizona uber self driving car struggling arizona crash,others
4666,https://facebook.com/nytimes/posts/10152348837779999,happened david mcatee fatally shot police louisville kentucky june analyzed surveillance footage bystander video show incident unfolded questionable policing tactic played role david mcatee shooting aggressive policing lead fatal outcome,angry
1796,https://facebook.com/nytimes/posts/10152844742804999,stream college university announced class delayed begin remotely january student revised plan decidedly unwelcome development following almost two year online instruction many university citing omicron surge push start date back move online instruction,sad
8240,https://facebook.com/nytimes/posts/10151526825009999,charles lazarus death come one week toy u announced would start liquidating store united state charles lazarus toy u founder dy,sad
7757,https://facebook.com/nytimes/posts/10151622003919999,general electric bidding farewell day conglomerate ceo radically reshaping simpler stronger company spin health care division part major reshaping,others
946,https://facebook.com/nytimes/posts/10152875867244999,make best scrambled egg,others
727,https://facebook.com/nytimes/posts/10152877870974999,needed lawyer husband death needed client twin peak biker case together worked biggest outlaw case texas led tangled seven year tale prosecutorial hubris tenacious defense waco biker shootout judgment never came,angry
6626,https://facebook.com/nytimes/posts/10151850447514999,planetary scientist presented latest finding ultima thule distant object ever visited new horizon traveled billion mile take close look mile long world ultima thule like sticky pull apart pastry,others
6472,https://facebook.com/nytimes/posts/10151914315934999,new series op ed future new york time opinion section ted chiang writes time u examine efficacy desirability genetic engineering opinion rich kid still winning,sad
252,https://facebook.com/nytimes/posts/10152883167304999,huge convoy russian tank mechanized vehicle stretching mile long massed north kyiv ukraine capital expert fear convoy could used encircle cut capital launch brutal tactless full assault follow live update,angry
681,https://facebook.com/nytimes/posts/10152878362649999,know go crowd gathered kyiv main bus station people tried flee russian military assault began elsewhere ukrainian capital resident lined atm emptied grocery store shelf,others
5033,https://facebook.com/nytimes/posts/10152223263544999,year alliance saudi arabia russia huge influence oil market appears end saudi russian standoff sent oil market frenzy,others
1842,https://facebook.com/nytimes/posts/10152842928139999,elf shelf several privacy organization careful say biggest threat world face fear teach child passively accept constantly watched unseen authority figure beware elf shelf privacy watchdog warn,others
6337,https://facebook.com/nytimes/posts/10151925458169999,area old south street seaport historic remnant bound turn time time wooden ship unearthed water street discovery th century thermometer factory complicated matter toxic secret underneath seaport,others
7318,https://facebook.com/nytimes/posts/10151702205689999,explainer fbi next week investigate kavanaugh accusation,others
761,https://facebook.com/nytimes/posts/10152877525784999,two sheriff deputy louisiana arrested count manslaughter fired official said fatally shot unarmed man inside parked vehicle last week death daniel vallee latest long line seemingly avoidable killing police recent year louisiana deputy arrested fired fatal shooting,angry
6477,https://facebook.com/nytimes/posts/10151914045869999,fiat chrysler proposed merger rival renault deal could help automaker weather global shift electric self driving car renault considering fiat offer merge new auto giant,others
1598,https://facebook.com/nytimes/posts/10152869501079999,jury selection begun ahmaud arbery federal hate crime trial heart case whether three white men convicted state court killing arbery motivated racism prospective juror said know motivation could proved latest latest arbery hate crime trial,others
5054,https://facebook.com/nytimes/posts/10152221158469999,elderberry gained following social medium recent year remedy flu nyt parenting asked expert safety effectiveness parenting elderberry treat flu,others
7408,https://facebook.com/nytimes/posts/10151695575739999,construction worker addicted opioids nearly twice rate working adult many addiction began prescription job injury worker overdose job employer struggle respond,sad
1573,https://facebook.com/nytimes/posts/10152869711619999,dr rochelle walensky cdc director said agency working new guidance state soon american take mask indoor public place hospitalization still high death rate still high said yet state drop mask rule stand firm,angry
1622,https://facebook.com/nytimes/posts/10152869259694999,shaun white landed nothing second run men halfpipe qualifier beijing securing spot final flipped goggles waved arm end knowing run likely enough reach another olympics final,others
2920,https://facebook.com/nytimes/posts/10152704586724999,biden administration say consider tougher limit deadly air pollutant disproportionately affect low income minority community review rule soot linked death trump declined tighten,others
8091,https://facebook.com/nytimes/posts/10151602513384999,new york time opinion section op ed contributor steve kettmann writes california oppose mr trump offer better alternative america promise opinion californization america,others
1345,https://facebook.com/nytimes/posts/10152871786474999,eminem knelt held head finished super bowl halftime performance dr dre snoop dogg kendrick lamar mary blige cent delivered performance heavy nostalgia california pride dr dre snoop dogg headline hip hop halftime show eminem take knee,others
5732,https://facebook.com/nytimes/posts/10152025959989999,year company threatened leave new jersey unless state provided ten million tax credit investigation suggests nearly company never seriously considered moving received lucrative credit one address led million tax credit scheme,angry
3744,https://facebook.com/nytimes/posts/10152538281534999,became sixth country approve pfizer covid vaccine initial shipment million dos vaccine sent around country next week read,others
1017,https://facebook.com/nytimes/posts/10152875148379999,federal judge ruled three civil lawsuit donald trump capitol attack proceed denying former president claim immunity judge allows civil suit proceed trump jan,others
5928,https://facebook.com/nytimes/posts/10152012449334999,house democrat pushing forward new package gun safety measure including bill would ban manufacture sale large capacity magazine string mass shooting democrat begin new push gun control,others
1706,https://facebook.com/nytimes/posts/10152868603669999,nathan chen world record holder american skating star leapt first place beijing outstanding short program set new world record score point follow live olympics coverage,others
351,https://facebook.com/nytimes/posts/10152882333934999,initial talk russia ukraine concluded without result monday evening delegation returning site negotiation belarus capital consultation initial talk russia ukraine yield resolution,sad
6101,https://facebook.com/nytimes/posts/10151942289914999,nratv live broadcasting end air personality longer public face nra shuts production nratv,others
106,https://facebook.com/nytimes/posts/10152884210154999,surgeon general formally requested big tech platform provide information scale covid misinformation site notice asked detail exactly many user saw may exposed covid misinformation surgeon general call big tech turn covid misinformation data,others
4785,https://facebook.com/nytimes/posts/10152337382969999,american rent home may face wave eviction government relief payment legal protection run leaving tenant lower income little saving pandemic choice avalanche eviction could bearing america renter,sad
7395,https://facebook.com/nytimes/posts/10151696393679999,dancer part jan fabre dance company told sexual coercion harassment culture humiliation daily bread jan fabre renowned pushing boundary go far dancer,angry
1663,https://facebook.com/nytimes/posts/10152868909849999,ten thousand new york city public housing resident behind rent problem compounded state already depleted pandemic rent relief program put public housing tenant among last line aid scared thousand new york public housing behind rent,sad
7754,https://facebook.com/nytimes/posts/10151622148459999,odds trump deliver performance fear come summit symbol division former american general ambassador nato said summit nears nato ally one main worry trump,sad
4753,https://facebook.com/nytimes/posts/10152340409034999,new york time opinion section new york time opinion section may pm coronavirus gone away thanks flattering commercial say employee courtenay brown amazon com stop hazard pay worker,angry
7523,https://facebook.com/nytimes/posts/10151688971544999,men took credit shaping movie industry woman camera busy pioneering film often get left conversation woman film history need know know movie meet woman behind,others
6951,https://facebook.com/nytimes/posts/10151787146179999,representative elect ilhan omar minnesota find vehicle hope million muslim others touched life story fear feel threatened glorified vilified representative elect ilhan omar tell critic deal,others
8272,https://facebook.com/nytimes/posts/1996895373861308,sudan last male northern white rhino died daughter granddaughter northern white rhino left world,sad
4965,https://facebook.com/nytimes/posts/10152228000374999,breaking news president donald trump expected declare national emergency move would give authority use billion disaster relief fund trump declare national emergency coronavirus,angry
4774,https://facebook.com/nytimes/posts/10152338195394999,twitter added new fact checking label hundred tweet said contained potentially misleading content even trump administration prepared executive order limit protection social medium company defying trump twitter double labeling tweet,others
5025,https://facebook.com/nytimes/posts/10152224070324999,gov andrew cuomo said new york state plan close street impose travel restriction part coronavirus containment zone new rochelle containing people said containing facility coronavirus containment area outbreak epicenter,others
2224,https://facebook.com/nytimes/posts/10152787345414999,judge granted petition britney spear new lawyer suspending father position conservator daughter million estate move spear pleading lawyer said read,others
8400,https://facebook.com/nytimes/posts/10151511421464999,watch weekend tell u much time much watching time weekend,others
7661,https://facebook.com/nytimes/posts/10151679163169999,president trump alarmed jim mattis discussion north korea defense secretary told colleague president acted like understanding fifth sixth grader according new book mattis said trump behaved like fifth sixth grader according woodward book,others
4215,https://facebook.com/nytimes/posts/10152442090429999,many member certain generation bill ted excellent adventure sequel excellent seminal work member younger generation bill ted explained gen gen,others
6572,https://facebook.com/nytimes/posts/10151853364779999,sign suggest monthslong slump world unaffordable property market ending dip hong kong real estate eye stratosphere,others
7580,https://facebook.com/nytimes/posts/10151684721369999,rodrigo duterte backed order arrest senator leading critic war drug duterte back arresting fierce critic philippine senator,others
